,Artist,Title,Duration(m),acousticness,danceability,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,track_href,valence,Popularity
191,Evans Blue,Erase My Scars,3.4033333333333333,0.012,0.476,0.923,0.0157,0,0.165,-3.905,0,0.101,147.935,4,https://api.spotify.com/v1/tracks/0rZoIrVRs72iYwl5qwI5tX,0.373,56
192,Evans Blue,Bulletproof,3.4857666666666667,0.00406,0.305,0.921,0.0,2,0.209,-3.857,0,0.0667,176.073,3,https://api.spotify.com/v1/tracks/23hJXsXsM0oA96xMW9BAAZ,0.335,37
193,Evans Blue,Beyond The Stars,3.7008,6.72e-06,0.406,0.952,0.0252,8,0.198,-2.987,1,0.0424,88.563,4,https://api.spotify.com/v1/tracks/5xetBdYzklZ71hbHjXb4Zf,0.534,51
194,Evans Blue,This Time It's Different,3.4848666666666666,0.000934,0.32,0.864,0.0488,5,0.37,-4.882,0,0.0549,109.54,5,https://api.spotify.com/v1/tracks/7079nY1EuvdfIxaMYaTjR9,0.277,54
195,Evans Blue,Alone Not Lonely,3.4025166666666666,0.00165,0.523,0.919,9.6e-06,0,0.0376,-3.003,1,0.042,104.003,4,https://api.spotify.com/v1/tracks/665YI5CdIvb1WKz9O6Ylc3,0.677,36
196,Evans Blue,Warrior,4.0914,0.00312,0.574,0.807,0.000554,0,0.122,-4.544,0,0.0349,135.984,4,https://api.spotify.com/v1/tracks/7f2FlmJPAwV9abieOPX0wx,0.336,38
197,Evans Blue,Cold (But I'm Still Here) - Single Version,3.8873333333333333,0.0169,0.416,0.948,0.0,1,0.295,-3.887,0,0.175,140.039,4,https://api.spotify.com/v1/tracks/5qmV4noRVGX6oDvQlm3Y9M,0.396,46
198,Faith No More,Epic,4.894216666666667,0.0222,0.358,0.893,0.0524,4,0.126,-7.486,0,0.12,174.238,4,https://api.spotify.com/v1/tracks/4ReyTz0y3TGkX48wO3Llot,0.262,67
199,Faith No More,Superhero,5.2664333333333335,6e-05,0.345,0.943,0.397,9,0.106,-4.711,1,0.0665,163.052,4,https://api.spotify.com/v1/tracks/2ZzwQ8aOOghqCCK2fUTmhB,0.377,39
200,The Fall of Troy,F.C.P.R.E.M.I.X.,3.961333333333333,0.000631,0.226,0.891,9.75e-06,9,0.225,-5.531,0,0.0702,167.876,4,https://api.spotify.com/v1/tracks/4OsLDuaH0bWR6xM6nj66F8,0.511,56
201,Falling In Reverse,The Drug In Me Is You,3.6464333333333334,0.0149,0.548,0.855,0.0,3,0.127,-3.266,1,0.151,145.133,4,https://api.spotify.com/v1/tracks/1mB7dCUM7sPyNab6R43nlj,0.644,66
202,Falling In Reverse,I'm Not A Vampire,3.864,0.00887,0.235,0.965,0.0,2,0.0448,-2.882,0,0.28,185.278,4,https://api.spotify.com/v1/tracks/7l0Lr7Tl4Gt8hQj4v3rwtf,0.322,60
203,Filter,"Hey Man, Nice Shot - Remastered Version",5.240666666666667,0.00214,0.479,0.588,0.709,2,0.319,-10.773,1,0.0339,177.014,4,https://api.spotify.com/v1/tracks/6jc5gHCmrZW1XLcRM3wFlC,0.305,61
204,Fit For A King,Skin & Bones,3.946,0.00875,0.457,0.774,3.82e-06,1,0.103,-5.514,0,0.0367,119.873,4,https://api.spotify.com/v1/tracks/2CF9HxrC55RKpKDbfVFBIC,0.167,41
205,Flyleaf,I'm So Sick,2.936,8.45e-05,0.434,0.961,2.88e-06,2,0.0938,-4.247,1,0.0974,153.969,4,https://api.spotify.com/v1/tracks/3CzOoYfw7mj5jMHGsJp9TG,0.274,59
206,Flyleaf,Fully Alive,2.5688833333333334,0.0187,0.454,0.947,0.0,5,0.346,-4.085,1,0.0841,149.076,4,https://api.spotify.com/v1/tracks/2MGpDu11Ute4wFJxaM7m0u,0.591,55
207,Flyleaf,All Around Me,3.3077666666666667,0.0338,0.479,0.884,0.0,9,0.0802,-4.762,1,0.0483,146.922,4,https://api.spotify.com/v1/tracks/7k9iVpyeR5ybSPSkvmAP6K,0.452,62
208,Flyleaf,Again,3.082,0.000266,0.429,0.968,0.0,5,0.36,-3.735,1,0.111,156.099,3,https://api.spotify.com/v1/tracks/2pxv6lQNPkh3pxCUu3kPE2,0.489,35
209,Five Finger Death Punch,Under and Over It,3.63555,1.41e-05,0.468,0.996,0.0,11,0.26,-3.027,0,0.179,75.978,4,https://api.spotify.com/v1/tracks/7iXehQAqsHO8xwGUcnZpHW,0.094,2
210,Five Finger Death Punch,The Pride,3.3968833333333333,8.96e-06,0.492,0.987,0.0,4,0.231,-3.398,1,0.122,103.98,4,https://api.spotify.com/v1/tracks/5j7kbuuMtOMG2ijUtI7ef9,0.354,4
211,Five Finger Death Punch,Coming Down,4.020433333333333,0.000619,0.31,0.991,0.0,1,0.11,-2.927,0,0.488,76.372,4,https://api.spotify.com/v1/tracks/0uViGnp3wToB4GpsGYC0FW,0.187,3
212,Five Finger Death Punch,American Capitalist,3.474,7.27e-06,0.484,0.995,0.00198,1,0.208,-3.892,0,0.238,150.04,4,https://api.spotify.com/v1/tracks/0FDGRYk5Ew8Bo6AIOg1ZpN,0.0436,0
213,Five Finger Death Punch,Wash It All Away,3.7484333333333333,2e-05,0.486,0.984,0.0,4,0.246,-3.061,1,0.0825,123.572,4,https://api.spotify.com/v1/tracks/5DUuUSkiCxYwegegjVEOqA,0.33,4
214,Five Finger Death Punch,Jekyll And Hyde,3.448383333333333,0.000698,0.543,0.964,2.24e-05,6,0.0787,-4.179,1,0.106,154.971,4,https://api.spotify.com/v1/tracks/3ojPy2aGwSQveHJPyrLZQq,0.676,1
215,Five Finger Death Punch,Trouble,3.203133333333333,1.71e-05,0.449,0.992,0.0,5,0.235,-2.538,0,0.0978,83.973,4,https://api.spotify.com/v1/tracks/0IF3VUDwP1tSeEjrBqA4Oo,0.357,4
216,Five Finger Death Punch,Hard To See,3.5091,5.3e-06,0.514,0.972,0.00018,11,0.104,-3.231,1,0.175,111.968,4,https://api.spotify.com/v1/tracks/33pQzYWzPbG7qkhf0BiEwa,0.109,0
217,Five Finger Death Punch,Bulletproof,3.29155,4.94e-06,0.481,0.975,0.0381,6,0.201,-3.686,1,0.162,147.966,4,https://api.spotify.com/v1/tracks/1tvGVod4B6qrXFPjWsFziB,0.251,0
218,Five Finger Death Punch,No One Gets Left Behind,3.4306666666666668,7.82e-06,0.438,0.949,0.0087,11,0.332,-3.965,0,0.0836,155.969,4,https://api.spotify.com/v1/tracks/1qZgn8wsPbA3apqjlufkgx,0.292,1
219,Five Finger Death Punch,Walk Away,3.7457666666666665,2.95e-05,0.412,0.932,0.00078,11,0.305,-3.638,1,0.103,135.975,4,https://api.spotify.com/v1/tracks/6VDgyvPvK63WiWv4qn1EXx,0.308,1
220,Five Finger Death Punch,Bad Company,4.3711,0.00056,0.56,0.893,7.51e-05,11,0.0905,-4.318,0,0.0532,114.008,4,https://api.spotify.com/v1/tracks/3H3nKeXkD84Us8t9IDbKua,0.174,7
221,Five Finger Death Punch,War Is The Answer,3.34555,4.91e-05,0.59,0.956,0.0162,7,0.0482,-3.63,1,0.0815,92.025,4,https://api.spotify.com/v1/tracks/74N91y0xqPzIwzEXUZaI3e,0.429,0
222,Five Finger Death Punch,The Way Of The Fist,3.9822166666666665,0.000381,0.572,0.938,6.36e-06,1,0.211,-4.559,1,0.0601,97.088,4,https://api.spotify.com/v1/tracks/4Sh1P1F4D1spmvwI8SfJSh,0.377,0
223,Five Finger Death Punch,The Bleeding,4.477766666666667,0.00149,0.322,0.812,0.0,0,0.0986,-5.568,0,0.0505,159.933,4,https://api.spotify.com/v1/tracks/0umQQTb1wwU3slaGJ08Y6j,0.124,2
224,Five Finger Death Punch,White Knuckles,4.166216666666666,1.94e-05,0.477,0.982,2.13e-06,11,0.248,-3.884,1,0.213,145.047,4,https://api.spotify.com/v1/tracks/49q1FyusIN9nEjfTvxpoQ9,0.0889,1
225,Five Finger Death Punch,Never Enough,3.48955,0.000512,0.536,0.964,0.0,7,0.247,-4.093,1,0.127,126.084,4,https://api.spotify.com/v1/tracks/6vwO2sjv52r1efQm5JzKJ3,0.276,3
226,Five Finger Death Punch,Stranger Than Fiction,3.3366666666666664,0.000241,0.557,0.886,1.24e-05,9,0.148,-5.657,1,0.0619,112.039,4,https://api.spotify.com/v1/tracks/3wbtY7Is6aBIYhRkcOfco3,0.206,0
227,From First To Last,Note to Self,3.998,0.000854,0.207,0.894,2.34e-05,4,0.344,-5.873,0,0.203,85.986,3,https://api.spotify.com/v1/tracks/7hZ1JuwJm4hZsS8IHnKDt3,0.246,50
228,Ghost,Cirice,6.034866666666667,0.00297,0.556,0.792,1.68e-05,7,0.211,-5.62,0,0.0281,89.966,4,https://api.spotify.com/v1/tracks/3ZXZ9RMsznqgyHnyq0K5FL,0.269,59
229,Ghost,Square Hammer,3.9882166666666667,3.23e-05,0.525,0.913,0.444,2,0.247,-4.416,0,0.0497,129.958,4,https://api.spotify.com/v1/tracks/2XgTw2co6xv95TmKpMcL70,0.771,62
230,Godsmack,Awake,5.072783333333334,2.64e-05,0.396,0.753,0.00513,7,0.32,-4.153,1,0.057,111.865,4,https://api.spotify.com/v1/tracks/6VNJ8IPVS6h0Pgm2buhdSI,0.508,4
231,Godsmack,Greed,3.4837666666666665,7.1e-05,0.499,0.85,3.51e-06,5,0.238,-3.725,1,0.0801,102.95,4,https://api.spotify.com/v1/tracks/6G9LU3fkhgFG3v2O9ixevc,0.683,0
232,Godsmack,Bad Religion,3.2211,0.00264,0.467,0.863,2.3e-05,7,0.0935,-5.594,1,0.121,154.981,4,https://api.spotify.com/v1/tracks/4BdPYaw5KvboXSej5XZpAW,0.742,50
233,Godsmack,Whatever,3.4366666666666665,0.000145,0.543,0.88,0.0532,5,0.333,-4.87,1,0.121,122.129,4,https://api.spotify.com/v1/tracks/6PHn6aXuM2FkzonGWJxY28,0.606,55
234,Godsmack,I Stand Alone,4.064,8.26e-05,0.295,0.916,0.0,0,0.111,-4.471,1,0.0737,111.151,5,https://api.spotify.com/v1/tracks/49aRhw57RBNoj4uK3WbJLm,0.361,57
235,Godsmack,Cryin' Like A Bitch!!,3.3611,8.27e-05,0.549,0.81,0.0047,10,0.0932,-5.406,1,0.045,95.18,4,https://api.spotify.com/v1/tracks/4a9i7rCLfPjbS1sNamZeQN,0.55,62
236,Godsmack,Love-Hate-Sex-Pain,5.25755,9.64e-05,0.217,0.907,2.51e-06,9,0.195,-4.685,1,0.0415,184.516,4,https://api.spotify.com/v1/tracks/36QG29bbGuJkxNgzY6o9Mu,0.499,61
237,Godsmack,Whiskey Hangover,3.7884333333333333,0.000712,0.556,0.945,0.0,7,0.186,-4.589,1,0.0512,130.813,4,https://api.spotify.com/v1/tracks/5tm6PaYvkJdlWkVC5b1Am5,0.484,46
238,Good Charlotte,Awful Things,3.2617166666666666,0.000755,0.498,0.936,0.0,11,0.0473,-3.893,1,0.0974,171.083,4,https://api.spotify.com/v1/tracks/23ZqHhwq9pKqHlOhJGfnhQ,0.609,58
239,Good Charlotte,The River,3.2613333333333334,0.00677,0.439,0.945,0.0,1,0.166,-2.21,1,0.138,161.954,4,https://api.spotify.com/v1/tracks/0d8aJLKZI1r4uOSLZBJaBK,0.455,56
240,Halestorm,I Get Off,3.0617666666666667,0.00682,0.456,0.891,4.97e-06,11,0.0727,-4.062,0,0.125,170.019,4,https://api.spotify.com/v1/tracks/2QiQTSKr6G3bS6cfL3EWVk,0.647,36
241,Halestorm,Mz. Hyde,3.371766666666667,0.00094,0.558,0.929,0.000248,2,0.389,-3.618,1,0.0638,137.868,4,https://api.spotify.com/v1/tracks/0dnx2LK0rnPTACGzbLc1Jx,0.502,51
242,Halestorm,I Miss The Misery,3.0584333333333333,0.009,0.469,0.969,1.11e-05,0,0.346,-2.219,1,0.0589,164.042,4,https://api.spotify.com/v1/tracks/60rHc4AkLlP4XVSATvBb6K,0.476,59
243,Halestorm,Freak Like Me,3.637766666666667,0.000902,0.524,0.958,0.000227,2,0.152,-3.477,1,0.0566,130.0,4,https://api.spotify.com/v1/tracks/0AGJuICX9Uhne0ER96c4Rw,0.427,46
244,Halestorm,Love Bites (So Do I),3.1888833333333335,0.00127,0.542,0.963,0.00134,2,0.253,-1.994,0,0.141,124.992,4,https://api.spotify.com/v1/tracks/0hKLGoFtQiMHUzmquTyzpS,0.374,50
245,Hands Like Houses,Colourblind,3.7164333333333333,0.000282,0.557,0.949,0.000418,11,0.34,-3.773,0,0.0623,111.008,4,https://api.spotify.com/v1/tracks/1lIAOrfu46Fzb2jWXivZWk,0.397,0
246,Hands Like Houses,Drift,3.715133333333333,0.00145,0.435,0.971,8.48e-06,11,0.263,-2.764,0,0.157,165.061,4,https://api.spotify.com/v1/tracks/7hjUMZ5Ch80Wq2162hfTlR,0.467,49
247,Hands Like Houses,This Ain't No Place For Animals,4.122,0.000991,0.201,0.901,0.0,1,0.135,-7.223,0,0.0998,149.984,4,https://api.spotify.com/v1/tracks/7cbCA53TUN1RP7eflpR5LQ,0.214,38
248,Hands Like Houses,I Am,4.330216666666667,0.000203,0.47,0.984,3e-05,8,0.301,-3.112,1,0.205,140.043,4,https://api.spotify.com/v1/tracks/7iapXllOabJjGJU4IBw3fO,0.251,0
249,Hands Like Houses,Developments,3.6573333333333333,0.000261,0.375,0.894,0.0,6,0.133,-4.885,1,0.0565,174.039,4,https://api.spotify.com/v1/tracks/596uoOiPqMKJTHyasCFZPW,0.511,44
250,Hands Like Houses,Introduced Species,4.073766666666667,0.00155,0.46,0.894,0.0,0,0.178,-5.911,0,0.0755,139.956,4,https://api.spotify.com/v1/tracks/3p8C2MNIdbRfewXzGwdMOw,0.404,48
251,Hands Like Houses,A Tale of Outer Suburbia,4.3611,0.00116,0.529,0.773,0.0,4,0.117,-5.649,0,0.0363,119.957,4,https://api.spotify.com/v1/tracks/1CULI6px9bNiv43V2WPW34,0.252,44
252,Hands Like Houses,No Parallels,3.6188833333333332,0.00141,0.414,0.913,0.0,5,0.158,-5.475,1,0.0708,160.087,4,https://api.spotify.com/v1/tracks/1L5xqXPNTA7s1nkzgJX0xU,0.687,52
253,Helmet,Unsung,3.956,9.57e-05,0.358,0.855,0.00574,9,0.131,-6.208,1,0.0991,162.986,4,https://api.spotify.com/v1/tracks/4t17C4ZGrXN59lg1Ut7COM,0.711,46
254,Highly Suspect,My Name Is Human,4.312883333333334,5.71e-05,0.515,0.698,8.64e-05,2,0.0827,-5.572,0,0.0279,139.96,4,https://api.spotify.com/v1/tracks/1euszbbvkUzQzIhZUWFmXG,0.194,64
255,Highly Suspect,Little One,4.02555,0.0122,0.474,0.351,7.35e-06,7,0.112,-7.533,1,0.0292,139.827,3,https://api.spotify.com/v1/tracks/5y1jgbDNgTfxoWXv3FhH2Q,0.104,62
256,Highly Suspect,Serotonia,5.856433333333333,0.000372,0.297,0.506,0.000225,2,0.104,-6.609,1,0.033,140.716,4,https://api.spotify.com/v1/tracks/0aaOrTcwzvbTni3zUarEaT,0.11,56
257,Hollywood Undead,Been To Hell,3.386,0.000224,0.44,0.926,0.0,2,0.143,-3.501,1,0.192,149.048,4,https://api.spotify.com/v1/tracks/6EpAl9dBHLcupR49ekG4MS,0.662,38
258,Hollywood Undead,Tendencies,3.5408833333333334,5.58e-05,0.487,0.904,0.000533,0,0.115,-4.015,1,0.165,155.078,4,https://api.spotify.com/v1/tracks/2r3iER7SBTO01JNpnzVUSl,0.516,32
259,Hollywood Undead,Undead,4.41755,0.0146,0.511,0.937,0.0,2,0.304,-5.116,0,0.115,163.141,4,https://api.spotify.com/v1/tracks/5wBLDkxVvclanSitx5jq8e,0.484,65
260,Hollywood Undead,Young,3.272883333333333,0.00175,0.521,0.936,0.0,0,0.61,-4.3,0,0.0812,134.119,4,https://api.spotify.com/v1/tracks/5koyOdvQU9AUgPMA14N4mD,0.409,53
261,Hollywood Undead,Paradise Lost,3.1771,0.000972,0.536,0.818,0.0,2,0.506,-5.272,0,0.0443,95.098,3,https://api.spotify.com/v1/tracks/1OrCpmM69OMGktWh4QqGpK,0.223,49
262,Hollywood Undead,City,3.5673333333333335,0.0263,0.55,0.775,0.0,5,0.08,-6.18,0,0.051,77.526,4,https://api.spotify.com/v1/tracks/6GyKm6DWZqF2el8ItMfVIK,0.664,54
263,Hoobastank,Crawling In The Dark,2.9171,0.000295,0.592,0.932,7.59e-05,6,0.138,-4.491,0,0.0885,93.675,4,https://api.spotify.com/v1/tracks/1eK4KsyjAzr2xJ86Tj5SWa,0.698,62
264,Hoobastank,Same Direction,3.2548833333333334,0.00575,0.406,0.987,0.0,2,0.416,-3.209,1,0.105,169.002,4,https://api.spotify.com/v1/tracks/4TE3J7Je90igUpS3ntQS7W,0.491,3
265,Hoobastank,Out Of Control,2.701766666666667,0.00186,0.443,0.971,0.0,4,0.351,-4.288,0,0.128,157.842,4,https://api.spotify.com/v1/tracks/5W85JNeN1t3xEcR66CYcXY,0.52,0
266,I Prevail,My Heart I Surrender,3.4511166666666666,0.603,0.499,0.516,5.22e-06,2,0.111,-6.896,1,0.0275,133.145,4,https://api.spotify.com/v1/tracks/1MZxQrYszhFP3Sb603swtM,0.338,0
267,I Prevail,"Love, Lust, And Liars",3.3691833333333334,8.11e-05,0.504,0.966,0.0164,11,0.334,-5.063,0,0.164,129.065,4,https://api.spotify.com/v1/tracks/4ryGOkzKgxLU1hwxRcZehA,0.389,0
268,I Prevail,Crossroads,3.4921333333333333,0.00033,0.476,0.959,3.9e-05,11,0.316,-4.516,0,0.0578,158.992,4,https://api.spotify.com/v1/tracks/3K1zfXs8o4OMTobXnEWYrr,0.372,0
269,I Prevail,Heart vs. Mind,3.9366333333333334,7.91e-05,0.51,0.945,4.06e-05,4,0.411,-6.431,1,0.29,145.87,4,https://api.spotify.com/v1/tracks/20xJlcH0ZizjWNLRd56TZc,0.332,0
270,I Prevail,Stuck In Your Head,3.5833333333333335,0.000358,0.481,0.956,0.0167,9,0.441,-3.73,1,0.0388,155.054,4,https://api.spotify.com/v1/tracks/0YqhNNzhRk3FLrttkQ1aKh,0.644,0
271,Ice Nine Kills,"Me, Myself & Hyde",4.099383333333333,0.00329,0.492,0.976,0.0,1,0.279,-4.63,0,0.146,113.288,3,https://api.spotify.com/v1/tracks/2jUZZIa1H9Eu5FpWtt1WOx,0.208,0
272,Ice Nine Kills,What I Never Learned In Study Hall,3.59555,0.000167,0.328,0.957,4.1e-05,5,0.348,-3.201,0,0.18,149.933,4,https://api.spotify.com/v1/tracks/2oTqgTE0J98gkrqNF0z6jB,0.484,38
273,Ice Nine Kills,Star-Crossed Enemies,3.7541166666666665,0.000364,0.414,0.967,0.00189,4,0.222,-4.155,1,0.113,140.063,4,https://api.spotify.com/v1/tracks/5szRMeQEGPpvpqtgdlH9nL,0.148,0
274,Incubus,Drive,3.874216666666667,0.0562,0.645,0.792,0.0121,4,0.119,-7.34,0,0.036,90.565,4,https://api.spotify.com/v1/tracks/7nnWIPM5hwE3DaUBkvOIpy,0.666,75
275,Incubus,Pardon Me,3.7291,0.00114,0.579,0.812,0.00333,1,0.115,-6.509,0,0.0693,152.002,4,https://api.spotify.com/v1/tracks/1Y13csEpu3TK5gQdzGLrd8,0.278,66
276,Incubus,Anna Molly,3.764883333333333,0.00535,0.453,0.972,1.26e-05,8,0.11,-2.557,1,0.0501,151.884,4,https://api.spotify.com/v1/tracks/1xzzCLSbjZcDcSp3XdHuMV,0.613,10
277,Incubus,Wish You Were Here,3.54555,0.000631,0.246,0.768,0.301,9,0.102,-7.48,1,0.0387,169.873,4,https://api.spotify.com/v1/tracks/61qn7uoDsuswZs5p2DkFiP,0.35,62
278,Jet,Are You Gonna Be My Girl,3.5633333333333335,0.00148,0.613,0.953,0.000582,2,0.152,-3.435,1,0.0855,105.046,4,https://api.spotify.com/v1/tracks/305WCRhhS10XUcH6AEwZk6,0.537,74
279,Jet,Cold Hard Bitch,4.053333333333334,0.000219,0.458,0.895,0.000394,2,0.106,-3.972,1,0.0681,130.327,4,https://api.spotify.com/v1/tracks/5u6fnmRO5V0PTl5M2Eekeu,0.357,61
280,Jet,Put Your Money Where Your Mouth Is,2.6077666666666666,0.000184,0.532,0.916,0.00167,11,0.0553,-3.95,0,0.0759,130.488,4,https://api.spotify.com/v1/tracks/0bfNhvHNVYs9Z3vkRD9bR0,0.394,37
281,Jimi Hendrix,Hey Joe,3.502666666666667,0.00603,0.346,0.768,0.38,9,0.0244,-5.695,1,0.0377,169.492,4,https://api.spotify.com/v1/tracks/0NWPxcsf5vdjdiFUI8NgkP,0.532,69
282,Killswitch Engage,Always,4.550883333333333,0.000456,0.535,0.936,0.00359,7,0.356,-5.372,0,0.0377,115.005,4,https://api.spotify.com/v1/tracks/6ntNYBuRnRoNKZb5rPEHiw,0.316,41
283,Killswitch Engage,The Arms of Sorrow,3.735333333333333,6.53e-05,0.499,0.963,0.000507,5,0.608,-2.729,0,0.0578,123.981,4,https://api.spotify.com/v1/tracks/2ODBkoccYc3grlUClEMS1m,0.16,43
284,Killswitch Engage,The End of Heartache,4.9684333333333335,0.000287,0.469,0.976,0.217,0,0.0636,-3.569,0,0.111,124.001,4,https://api.spotify.com/v1/tracks/2nUy0ifVE7UwtOK4rugFsP,0.222,62
285,Korn,Freak On a Leash,4.25955,3.55e-05,0.339,0.896,0.0414,2,0.362,-6.321,1,0.0552,103.365,4,https://api.spotify.com/v1/tracks/2xxMCCFva1GRQAYl2rlrpM,0.509,48
286,Korn,Did My Time,4.0791,4.88e-05,0.545,0.835,0.00268,1,0.343,-5.002,1,0.0487,93.013,4,https://api.spotify.com/v1/tracks/0DT8SwSMDAvzSRyvxyUFV7,0.261,35
287,Korn,Falling Away from Me,4.514433333333334,0.000146,0.459,0.764,0.000238,9,0.146,-7.549,1,0.0408,104.206,4,https://api.spotify.com/v1/tracks/6TUSgkOr6PQURO4FcJeA5f,0.14,41
288,Korn,Blind,4.304433333333333,0.00678,0.283,0.891,0.0038,2,0.159,-8.165,1,0.178,92.049,4,https://api.spotify.com/v1/tracks/1pr9TZGOXeJUggIal1Wq3R,0.226,60
289,Korn,A.D.I.D.A.S.,2.546666666666667,0.00234,0.336,0.868,0.0112,11,0.264,-7.136,0,0.188,112.987,4,https://api.spotify.com/v1/tracks/1vOaINqH1CYE1pdpdKIs9q,0.3,0
290,Korn,Narcissistic Cannibal (feat. Skrillex & Kill The Noise),3.1784333333333334,0.000456,0.519,0.892,0.000525,11,0.572,-5.285,0,0.113,174.027,4,https://api.spotify.com/v1/tracks/65XY6Cx0263J5BPnY8mPyE,0.559,62
291,Korn,Coming Undone,3.32955,0.000917,0.697,0.659,0.000185,2,0.0617,-4.227,1,0.056,150.081,4,https://api.spotify.com/v1/tracks/2mAVBMMs7M9mAIEk10bvJA,0.572,2
292,Korn,Rotting In Vain,3.55,0.000121,0.498,0.946,2.56e-05,2,0.359,-4.793,1,0.0602,106.275,4,https://api.spotify.com/v1/tracks/5PCKCffFrcyUvnhxJoPlK2,0.31,56
293,Lamb of God,The Duke,4.521766666666666,0.00101,0.499,0.969,0.000252,0,0.127,-4.586,1,0.0839,105.038,4,https://api.spotify.com/v1/tracks/6fZ2rdhUSlyyjeG6jijOLB,0.211,6
294,letlive.,Renegade 86',3.5902166666666666,0.000215,0.521,0.896,0.0,6,0.376,-5.791,1,0.0526,139.962,4,https://api.spotify.com/v1/tracks/7DbD8h3cdBbylFtHH5xTAr,0.679,37
295,letlive.,"The Sick, Sick, 6.8 Billion",3.2146666666666666,0.000216,0.274,0.943,0.0,6,0.295,-5.446,1,0.176,136.026,4,https://api.spotify.com/v1/tracks/1Kt0tEuK5siey3ybd3kY2C,0.426,32
296,letlive.,Muther,5.671333333333333,0.00103,0.282,0.842,2.99e-05,10,0.0872,-6.737,0,0.0641,129.952,3,https://api.spotify.com/v1/tracks/425qQ4KCGz3oE9ag0JbhRU,0.332,39
297,letlive.,A Weak Ago,3.1856166666666668,0.00793,0.597,0.982,0.0,10,0.189,-3.165,0,0.12,137.995,4,https://api.spotify.com/v1/tracks/3rY98pNrVY2OOacnbxbI0E,0.651,48
298,Limp Bizkit,Rollin' (Air Raid Vehicle),3.562666666666667,0.00506,0.599,0.932,0.0,9,0.269,-3.328,1,0.18,96.234,4,https://api.spotify.com/v1/tracks/3IV4swNduIRunHREK80owz,0.692,66
299,Linkin Park,Crawling,3.482666666666667,0.0466,0.58,0.702,3.2e-06,4,0.536,-5.565,1,0.0337,105.076,4,https://api.spotify.com/v1/tracks/57BrRMwf9LrcmuOsyGilwr,0.299,74
300,Linkin Park,Lying From You,2.9228833333333335,0.00777,0.535,0.951,0.0,3,0.0669,-3.324,0,0.18,160.102,4,https://api.spotify.com/v1/tracks/3BmjRmFTESgWZLPSVGp8aG,0.723,59
301,Linkin Park,Faint,2.71,0.111,0.554,0.978,0.0,4,0.0731,-3.554,1,0.131,135.095,4,https://api.spotify.com/v1/tracks/2uxL6E8Yq0Psc1V9uBtC4F,0.594,59
302,Linkin Park,Numb,3.0931,0.0046,0.496,0.863,0.0,9,0.639,-4.153,1,0.0381,110.018,4,https://api.spotify.com/v1/tracks/2nLtzopw4rPReszdYBJU6h,0.243,81
303,Linkin Park,Given Up,3.1548833333333333,0.00117,0.655,0.885,0.000473,7,0.0448,-4.116,1,0.0438,100.088,4,https://api.spotify.com/v1/tracks/1fLlRApgzxWweF1JTf8yM5,0.938,66
304,Linkin Park,Shadow Of The Day,4.839333333333333,0.00479,0.534,0.393,0.0107,11,0.107,-7.813,1,0.0292,110.007,4,https://api.spotify.com/v1/tracks/0OYcEfskah1egYHjYRvbg1,0.0641,66
305,Linkin Park,What I've Done,3.4268833333333335,0.0141,0.623,0.93,1.64e-06,5,0.138,-5.285,1,0.0324,120.119,4,https://api.spotify.com/v1/tracks/18lR4BzEs7e3qzc0KVkTpU,0.287,76
306,Lit,My Own Worst Enemy,2.8171,0.00129,0.494,0.946,0.0,4,0.398,-2.757,1,0.0637,103.408,4,https://api.spotify.com/v1/tracks/33iv3wnGMrrDugd7GBso1z,0.741,71
307,Machine Head,Darkness Within,6.464,0.0121,0.269,0.903,4.14e-05,7,0.0971,-5.705,1,0.175,149.757,4,https://api.spotify.com/v1/tracks/0bHYX16vAFaFhtEqKhCeqg,0.0967,53
308,Machine Head,Clenching The Fists Of Dissent,10.613333333333333,0.000119,0.26,0.986,0.0122,1,0.0807,-5.22,0,0.369,137.365,4,https://api.spotify.com/v1/tracks/7ao9MKmhkjeFxw0alndkdM,0.0379,38
309,Machine Head,Night of Long Knives,6.804216666666667,0.000185,0.174,0.996,6.54e-05,7,0.608,-2.898,1,0.275,159.549,4,https://api.spotify.com/v1/tracks/0BbhadpYwMqPlSe6krURly,0.0673,3
310,Machine Head,Catharsis,6.1791,0.0057,0.176,0.963,0.0,7,0.188,-4.673,1,0.269,156.975,4,https://api.spotify.com/v1/tracks/6eHT9SIUp9LHEOkjYjXqak,0.0733,31
311,Machine Head,Is There Anybody out There?,4.544416666666667,0.00532,0.408,0.953,0.0,7,0.338,-3.883,1,0.226,177.94,4,https://api.spotify.com/v1/tracks/1mdYwH2ZMi3eMfWmeQJj4D,0.291,19
312,Marcy Playground,Sex And Candy,2.89155,0.238,0.67,0.558,0.0,2,0.106,-9.159,1,0.0251,80.511,4,https://api.spotify.com/v1/tracks/5mkGfmJGFZpwK9nA5amOhv,0.63,68
313,Mastodon,Blood and Thunder,3.8097666666666665,8.47e-06,0.368,0.933,0.743,2,0.0317,-6.548,1,0.0709,92.916,4,https://api.spotify.com/v1/tracks/3jagGO7eHHuaD53ibehkux,0.491,60
314,Mastodon,The Motherload,4.996433333333333,7.1e-06,0.363,0.971,0.00358,5,0.0797,-2.974,0,0.0776,146.018,4,https://api.spotify.com/v1/tracks/6EF0xhfKtQNqUPz2mnE5BD,0.347,56
