,Artist,Title,Duration(m),acousticness,danceability,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,track_href,valence,Popularity
440,Phinehas,Truth Be Told,3.6814666666666667,3.71e-06,0.384,0.953,0.0127,7,0.123,-2.279,1,0.0798,135.014,4,https://api.spotify.com/v1/tracks/0pSbgGtlTcP37zgfIoZzqY,0.21,0
441,Phinehas,Forever West,3.50555,9.84e-06,0.307,0.957,0.000236,8,0.0783,-2.743,1,0.175,109.181,4,https://api.spotify.com/v1/tracks/5pbiTXxwtI4oq86UJ98qso,0.396,0
442,The Plot In You,Fiction Religion,3.6035666666666666,0.00492,0.312,0.946,2.97e-05,1,0.505,-2.686,1,0.155,149.829,4,https://api.spotify.com/v1/tracks/2XwVLxj07KF3HCq8zRrxBe,0.103,31
443,The Plot In You,Troll,3.3127333333333335,2.54e-05,0.36,0.976,0.000548,1,0.373,-2.528,1,0.183,158.834,4,https://api.spotify.com/v1/tracks/6z0uC372kWl8Mt6inZQuJS,0.158,33
444,The Plot In You,FEEL NOTHING,3.7222,0.00151,0.432,0.721,0.0,4,0.0894,-6.53,0,0.0434,144.082,4,https://api.spotify.com/v1/tracks/1qHKp7GcZAkokEQVXPrPI8,0.242,0
445,The Plot In You,Hole in the Wall,3.0208833333333334,0.00191,0.526,0.982,0.00325,7,0.275,-1.814,1,0.113,109.959,4,https://api.spotify.com/v1/tracks/2K39yQWge0qXvJXoPubgJX,0.265,37
446,The Plot In You,Living Your Dream,2.3833333333333333,4.21e-05,0.494,0.975,0.0418,8,0.37,-1.424,0,0.0752,90.039,4,https://api.spotify.com/v1/tracks/1JJ3g9SL1ZnvbGY6qMSdnU,0.431,32
447,The Plot In You,My Old Ways,3.9968666666666666,0.00136,0.516,0.997,0.00122,10,0.129,-1.956,0,0.156,120.0,4,https://api.spotify.com/v1/tracks/5iltmmHQAmNQ7a0M7yrJEb,0.112,0
448,Secrets,Heartbreak Kids,3.7647,2.29e-05,0.349,0.975,0.00111,5,0.0651,-4.532,0,0.121,169.989,4,https://api.spotify.com/v1/tracks/5nuWrXcuQftEWJNzbb4SGR,0.307,36
449,Silverstein,Cut and Run,2.867566666666667,0.000964,0.45,0.973,0.0,3,0.161,-5.37,0,0.0731,135.989,4,https://api.spotify.com/v1/tracks/3qKbOFVpM8x3XpyYnnMawN,0.431,40
450,Silverstein,Smile in Your Sleep,3.232,0.00301,0.434,0.952,1.6e-05,4,0.406,-3.177,0,0.18,184.048,4,https://api.spotify.com/v1/tracks/6pa830TqTW4EQdsxVV2goe,0.296,55
451,Silverstein,Buried At Sea,3.10425,0.00309,0.5,0.936,0.0,1,0.289,-7.279,1,0.0684,95.012,4,https://api.spotify.com/v1/tracks/7BzbHAPfgkIG1vwgYMnbLK,0.686,36
452,Silverstein,The Continual Condition,3.5079833333333332,0.00607,0.475,0.889,0.0,1,0.349,-7.362,0,0.0428,186.977,4,https://api.spotify.com/v1/tracks/1xmp6lug8YE7b96E53Wmpm,0.637,32
453,Silverstein,Milestone,3.477516666666667,0.00813,0.416,0.928,0.0,1,0.0636,-7.232,0,0.111,180.002,4,https://api.spotify.com/v1/tracks/1kBhsBq1bpuU91nfZgZC17,0.603,33
454,Silverstein,Forget Your Heart,3.7529666666666666,0.0428,0.436,0.888,0.0,6,0.0855,-4.387,0,0.0427,176.026,4,https://api.spotify.com/v1/tracks/119p4M6SUkFTSF2XGXR6gR,0.491,33
455,Silverstein,Massachusetts,2.9563166666666665,3.44e-05,0.435,0.955,0.0,1,0.211,-3.611,0,0.0511,178.021,4,https://api.spotify.com/v1/tracks/0cqJbZTSTVaKKanw5az3pV,0.824,43
456,Silverstein,On Brave Mountains We Conquer,2.60545,4.65e-05,0.522,0.989,0.0,9,0.251,-3.574,1,0.0408,114.968,4,https://api.spotify.com/v1/tracks/2IEnWbVMK4BPTNV1iPxUZm,0.484,35
457,A Skylit Drive,Rise,3.2096666666666667,0.00078,0.238,0.935,0.0,1,0.262,-2.105,0,0.0628,119.402,4,https://api.spotify.com/v1/tracks/4bO90UtXyCqmvil6A4CvnA,0.734,45
458,Sleeping With Sirens,If You Can't Hang,4.1706666666666665,0.00152,0.397,0.975,0.0,2,0.118,-3.532,0,0.365,192.021,4,https://api.spotify.com/v1/tracks/3ouugfdFz6exFXUxu7wRvD,0.451,64
459,Sleeping With Sirens,Four Corners and Two Sides,3.3106666666666666,0.000281,0.465,0.979,0.0,8,0.318,-2.769,1,0.11,157.114,4,https://api.spotify.com/v1/tracks/1rsVSY6B7Q7ZQso9018tRs,0.459,42
460,Sleeping With Sirens,"If I'm James Dean, You're Audrey Hepburn",3.6517666666666666,2.1e-05,0.425,0.936,0.0,8,0.926,-5.52,0,0.0829,158.046,4,https://api.spotify.com/v1/tracks/1wFRkVclQWfMQQcaVLjmBE,0.417,60
461,Stick To Your Guns,Against Them All,3.296,4.01e-05,0.336,0.983,8.64e-05,10,0.0437,-3.338,1,0.0786,129.774,4,https://api.spotify.com/v1/tracks/6XlKo5wUHdbG4kb4wiqTVR,0.423,49
462,Stick To Your Guns,What Choice Did You Give Us?,2.9228833333333335,0.000212,0.209,0.982,0.000747,7,0.306,-5.844,0,0.169,162.282,4,https://api.spotify.com/v1/tracks/0QyHaW6GACh3mTEtNd0VeS,0.117,44
463,Stick To Your Guns,Nobody,3.0979833333333335,2.79e-05,0.391,0.967,0.000561,10,0.343,-5.841,1,0.137,171.012,4,https://api.spotify.com/v1/tracks/0M4mRCNZAGblCl8XShBV3X,0.165,51
464,Stick To Your Guns,The Crown,3.5048833333333334,8.09e-05,0.44,0.925,0.000641,9,0.181,-6.897,0,0.147,164.877,4,https://api.spotify.com/v1/tracks/3D1hNEE0G6HyB1QkJ4cpHd,0.477,42
465,Stick To Your Guns,Amber,3.57955,0.000993,0.421,0.975,0.0,10,0.154,-3.178,1,0.111,164.988,4,https://api.spotify.com/v1/tracks/3BEZTebwqhx3LQVFJWOMtQ,0.372,47
466,Sworn In,Snake Eyes,3.51955,0.000129,0.284,0.997,0.0,4,0.939,-2.623,1,0.24,121.854,4,https://api.spotify.com/v1/tracks/0WQkTyLmvqWohwnP5Cra2A,0.133,0
467,Texas In July,"Hook, Line and Sinner",3.4,4.28e-06,0.266,0.96,0.00195,7,0.219,-4.408,1,0.222,159.984,4,https://api.spotify.com/v1/tracks/1kmPojhjbBZWbj45HZpBGu,0.444,44
468,This Or The Apocalypse,Americans,4.433333333333334,0.000269,0.464,0.961,0.000171,11,0.15,-2.587,0,0.102,134.938,4,https://api.spotify.com/v1/tracks/4BuUH1uf87VL4rvsrSOH4v,0.211,33
469,Trivium,A Gunshot To The Head Of Trepidation,5.922,2.68e-05,0.254,0.952,0.000391,2,0.209,-3.472,0,0.0497,145.024,4,https://api.spotify.com/v1/tracks/3uq1JSqEFzVzcmFJc6SXDS,0.481,46
470,Trivium,In Waves,5.0411,0.000211,0.477,0.94,0.0518,9,0.346,-3.435,1,0.103,76.517,4,https://api.spotify.com/v1/tracks/0HRrX9EWtLIy6UC2nS7p85,0.338,47
471,Trivium,Built To Fall,3.136433333333333,0.00011,0.379,0.985,0.00858,1,0.324,-3.14,0,0.0609,142.326,4,https://api.spotify.com/v1/tracks/50qvdnwojVWy7vVIsenyBO,0.509,40
472,Trivium,Kirisute Gomen,6.456666666666667,4e-05,0.207,0.982,6.1e-05,11,0.112,-2.623,1,0.251,198.171,4,https://api.spotify.com/v1/tracks/5oELEE5XmqWw9gIFsb878g,0.126,45
473,Trivium,Down From The Sky,5.574,3.73e-05,0.453,0.987,2.25e-06,11,0.0576,-2.298,0,0.0903,160.035,4,https://api.spotify.com/v1/tracks/5LePaQIrJcIwrUzNEr3m86,0.336,52
474,Trivium,Silence In the Snow,3.6736,3e-05,0.311,0.955,0.00622,10,0.106,-7.298,0,0.0803,113.148,4,https://api.spotify.com/v1/tracks/1EETJSnmmDBjxTkF5wtZYQ,0.126,35
475,Trivium,Until The World Goes Cold,5.352683333333333,0.000244,0.517,0.887,0.00258,10,0.151,-7.637,0,0.0732,166.008,4,https://api.spotify.com/v1/tracks/1hPKSQuvfLlPeIu8xhRyTf,0.531,61
476,Trivium,The Sin And The Sentence,5.83115,0.000386,0.517,0.97,0.00026,1,0.0413,-3.992,1,0.0767,100.036,4,https://api.spotify.com/v1/tracks/0v94bkWX5NUtTN7OpCcA19,0.476,3
477,Trivium,Thrown Into The Fire,5.491333333333333,0.000184,0.448,0.978,0.0102,3,0.121,-3.83,1,0.167,144.998,4,https://api.spotify.com/v1/tracks/6PXjY2Hr2LgTSGfJRa0UG7,0.17,50
478,Trivium,The Heart From Your Hate,4.064216666666667,0.00876,0.582,0.928,5.03e-06,10,0.297,-4.659,0,0.0635,113.043,4,https://api.spotify.com/v1/tracks/5yDJpu0xh0d1w13gXaE3lS,0.565,66
479,Trivium,Betrayer,5.450433333333334,0.000258,0.462,0.976,0.0012,1,0.334,-3.569,1,0.093,96.992,4,https://api.spotify.com/v1/tracks/66fnnX8Mvq71C8dYO4aWSt,0.4,54
480,Trivium,Vengeance Falls,4.22755,3.02e-05,0.292,0.99,2.17e-05,6,0.0818,-1.782,0,0.225,138.051,4,https://api.spotify.com/v1/tracks/2lMUd30HfEa9mO32KiMqcb,0.204,37
481,Underoath,When The Sun Sleeps,5.56755,0.00994,0.471,0.995,7.86e-05,4,0.317,-4.043,0,0.115,148.244,4,https://api.spotify.com/v1/tracks/6Nli50yhqSKAQh7bJii0wz,0.133,24
482,Underoath,You're Ever So Inviting,4.230433333333333,0.000569,0.339,0.99,1.52e-05,2,0.198,-2.111,0,0.143,179.983,4,https://api.spotify.com/v1/tracks/5rK0oa87GjgVTJ8bGcaape,0.131,41
483,Underoath,Writing on the Walls,4.040216666666667,0.00364,0.358,0.959,0.000237,2,0.356,-3.139,0,0.0874,91.938,4,https://api.spotify.com/v1/tracks/313yF0VXTCmFFoYEJF7nBQ,0.171,55
484,Underoath,In Regards to Myself,3.40355,3.31e-05,0.28,0.98,0.00132,10,0.503,-2.164,1,0.121,159.811,4,https://api.spotify.com/v1/tracks/3VC4KHC7cRhuG6nYx4f1qj,0.217,47
485,Underoath,Young and Aspiring,3.0773333333333333,0.00029,0.286,0.991,1.98e-06,4,0.773,-3.229,0,0.419,180.035,4,https://api.spotify.com/v1/tracks/5AcWLXw3J6XVC9Ba6SNB0u,0.188,44
486,Underoath,A Boy Brushed Red Living in Black and White,4.466666666666667,0.00186,0.42,0.934,0.0,1,0.344,-3.597,0,0.112,170.003,4,https://api.spotify.com/v1/tracks/47IWLfIKOKhFnz1FUEUIkE,0.461,58
487,Underoath,Reinventing Your Exit,4.376216666666667,0.000119,0.462,0.974,6.91e-06,9,0.355,-4.228,0,0.0653,77.505,4,https://api.spotify.com/v1/tracks/591vJuuep0gfPhx9p8WPD5,0.253,54
488,Underoath,"Down, Set, Go",3.736,0.00182,0.391,0.942,0.00201,6,0.384,-4.151,0,0.0962,172.383,4,https://api.spotify.com/v1/tracks/1Kf4N09laoNZfMmvQiIBez,0.486,43
489,Underoath,I Don't Feel Very Receptive Today,3.7024333333333335,0.000285,0.3,0.957,0.0226,2,0.383,-5.076,0,0.107,95.04,4,https://api.spotify.com/v1/tracks/4TERfEN0vTc4oMYwdNIr2A,0.137,38
490,Underoath,Anyone Can Dig A Hole But It Takes A Real Man To Call It Home,3.2737666666666665,0.000115,0.163,0.95,0.0,10,0.35,-4.086,1,0.0947,173.827,4,https://api.spotify.com/v1/tracks/1YNmI8U6y6DTw56oOITpiS,0.253,36
491,Underoath,A Fault Line. A Fault Of Mine,3.3591,4.6e-05,0.142,0.945,0.00198,9,0.103,-5.01,0,0.119,177.285,4,https://api.spotify.com/v1/tracks/1XI4mmQ96K6uRHTxYpQmF1,0.165,37
492,Underoath,The Only Survivor Was Miraculously Unharmed,3.1491,6.43e-05,0.371,0.979,0.00359,9,0.754,-4.337,0,0.17,140.075,3,https://api.spotify.com/v1/tracks/39YY2f25NUloPuDQpe5VZx,0.364,33
493,Underoath,Coming Down Is Calming Down,3.254,1.57e-05,0.414,0.95,0.0253,7,0.449,-5.031,1,0.213,95.03,4,https://api.spotify.com/v1/tracks/2wCKGd4ODvXDmI4Rl6gaz4,0.239,31
494,Underoath,"Desperate Times, Desperate Measures",3.45955,3.1e-05,0.285,0.99,0.00553,10,0.493,-4.824,1,0.393,179.853,4,https://api.spotify.com/v1/tracks/4TLK7Umh2d9UO3ZajvE6AV,0.129,38
495,Underoath,There Could Be Nothing After This,3.43355,0.00111,0.327,0.988,1.21e-05,2,0.372,-2.8,0,0.246,176.904,4,https://api.spotify.com/v1/tracks/0mNq7RNDBjoTqd2XT36qUL,0.0808,38
496,Underoath,Moving for the Sake of Motion,3.258,1.13e-05,0.248,0.99,0.00614,9,0.437,-2.006,1,0.117,185.087,4,https://api.spotify.com/v1/tracks/0qxAdhIIf3S6Nwq88qp8i0,0.135,38
497,Underoath,Everyone Looks So Good From Here,2.9342166666666665,0.00027,0.163,0.984,6.54e-06,2,0.374,-2.18,1,0.113,177.562,4,https://api.spotify.com/v1/tracks/1rfMDstuBGujKWQ5I7yMZz,0.092,35
498,Veil Of Maya,Doublespeak,4.2151,0.000154,0.417,0.979,8.12e-05,7,0.166,-4.074,1,0.101,143.956,4,https://api.spotify.com/v1/tracks/7CcyataQHRtG1cS4bFSQTr,0.179,28
499,Veil Of Maya,Punisher,2.5406666666666666,0.000139,0.37,0.986,0.000777,5,0.929,-5.213,0,0.144,144.976,4,https://api.spotify.com/v1/tracks/1EZs2t6k55zUFbhX5jEJkg,0.136,39
500,Veil Of Maya,Mikasa,3.164283333333333,2.46e-05,0.501,0.991,0.0,7,0.107,-1.731,1,0.0996,110.001,3,https://api.spotify.com/v1/tracks/3WERezDCiZxIDfghCax9uJ,0.222,56
501,Veil Of Maya,Teleute,3.0016,2.23e-05,0.35,0.961,0.000109,1,0.371,-2.045,0,0.176,114.157,4,https://api.spotify.com/v1/tracks/4h9uSVP5TLMgfIushabPE2,0.22,41
502,Veil Of Maya,Overthrow,3.9193333333333333,2.7e-05,0.373,0.992,1.13e-05,2,0.351,-4.142,1,0.132,102.723,3,https://api.spotify.com/v1/tracks/24ynUDN0jSQykVbYKBu1Hu,0.211,34
503,Veil Of Maya,Leeloo,2.860116666666667,2.39e-05,0.457,0.98,0.000141,8,0.143,-2.198,1,0.113,149.876,4,https://api.spotify.com/v1/tracks/2zhUEysANMxLoOA9abJABp,0.415,41
504,Volumes,The Columbian Faction,4.5131,4.73e-05,0.207,0.983,0.371,4,0.302,-2.315,1,0.171,173.853,4,https://api.spotify.com/v1/tracks/6EXuS1iiNAxepF3ivzY9sK,0.35,0
505,Volumes,Edge Of The Earth,4.900883333333334,4.86e-05,0.544,0.985,0.767,8,0.13,-2.361,1,0.173,120.003,4,https://api.spotify.com/v1/tracks/2GYcaLsgZ9kX6kgooQTQ7Q,0.316,0
506,Wage War,Hollow,1.1417166666666667,1.38e-05,0.607,0.937,0.409,6,0.196,-5.928,1,0.0734,119.999,4,https://api.spotify.com/v1/tracks/4BQpSGWDPeiJyFXdIuKpqf,0.326,0
507,Wage War,Twenty One,4.223916666666667,3.93e-05,0.447,0.982,0.00012,1,0.177,-4.64,1,0.234,140.001,4,https://api.spotify.com/v1/tracks/4SSwIGHMP3Zj68RrHzI9gC,0.295,0
508,Wage War,Alive,3.4099333333333335,4.07e-05,0.513,0.989,0.044,1,0.0612,-5.66,1,0.101,104.999,4,https://api.spotify.com/v1/tracks/4WKNVa9XJX4GQsEeK2NMIS,0.357,0
509,Wage War,Blueprints,4.375566666666667,1.19e-05,0.546,0.968,0.0232,8,0.314,-5.276,1,0.143,120.009,4,https://api.spotify.com/v1/tracks/0T5aouYQdGjeX32AOlZXTW,0.113,0
510,Wage War,Youngblood,4.047166666666667,0.000177,0.462,0.956,0.000179,10,0.326,-6.358,0,0.123,99.951,4,https://api.spotify.com/v1/tracks/0PkRi4dhM5BhYaNzTHAOVL,0.212,0
511,Wage War,The River,3.802233333333333,1.73e-05,0.545,0.948,0.105,8,0.0804,-6.379,1,0.0839,144.957,4,https://api.spotify.com/v1/tracks/4jH64Mm3MnXPGtRf0pZINP,0.224,0
512,Wage War,Deadlocked,3.9296333333333333,1.23e-05,0.494,0.988,0.00609,10,0.407,-5.197,0,0.152,104.956,4,https://api.spotify.com/v1/tracks/1GYVQPrjNeZe5PLS2LNk7c,0.103,0
513,Wage War,Enemy,3.9724833333333334,1.16e-05,0.35,0.985,0.47,3,0.354,-5.214,0,0.146,200.037,4,https://api.spotify.com/v1/tracks/7MdzGsGJClc1SG93DYjzYt,0.256,0
514,Wage War,Spineless,2.0040833333333334,1.49e-05,0.582,0.957,0.00866,11,0.348,-5.128,0,0.0782,120.045,4,https://api.spotify.com/v1/tracks/45ntie6UCgKRzxfhCqP0We,0.298,0
515,Wage War,Basic Hate,3.6758333333333333,6.81e-06,0.473,0.965,0.0508,11,0.342,-5.874,1,0.137,155.016,4,https://api.spotify.com/v1/tracks/6oGfxFk5LXTMRFfHsHgsh7,0.197,0
516,Wage War,Desperate,4.4011,4.13e-05,0.53,0.967,0.000284,5,0.262,-5.567,0,0.1,119.989,4,https://api.spotify.com/v1/tracks/2oqGNBTVbyyJ9hTWqEVRkM,0.251,0
517,Wage War,Two Years,1.2508833333333333,0.000186,0.296,0.95,0.475,7,0.283,-7.407,1,0.0571,105.016,4,https://api.spotify.com/v1/tracks/5cnIQBlGTtB9NCvxxwN9gf,0.0275,42
518,Wage War,Southbound,2.9486666666666665,1.59e-05,0.518,0.961,0.000856,7,0.253,-5.293,1,0.0977,105.006,4,https://api.spotify.com/v1/tracks/5rc3HuQTSfUQ4UKRoqKsxe,0.17,47
519,Wage War,Don't Let Me Fade Away,4.084216666666666,3.87e-05,0.538,0.959,0.000522,1,0.331,-5.855,1,0.0674,130.034,4,https://api.spotify.com/v1/tracks/1mZc1ZzBIICWGGHInuhYvC,0.438,53
520,Wage War,Stitch,3.4331,0.000121,0.497,0.967,0.0134,6,0.675,-5.364,1,0.107,150.023,4,https://api.spotify.com/v1/tracks/0Pl5XX0MbdQ5E702GBhnUn,0.468,56
521,Wage War,Witness,3.894216666666667,1.2e-05,0.4,0.949,0.0781,8,0.116,-6.356,1,0.153,155.017,4,https://api.spotify.com/v1/tracks/7d2K5Maq8tN6p4BHSeHQDF,0.0984,50
522,Wage War,Deadweight,3.6102166666666666,5.59e-05,0.496,0.957,0.00059,2,0.19,-5.483,1,0.0876,105.016,4,https://api.spotify.com/v1/tracks/4onYrpeRu0eJjcnZ5GfXz0,0.137,43
523,Wage War,Gravity,3.8604333333333334,0.000129,0.399,0.958,4.73e-05,8,0.172,-5.422,1,0.0592,164.925,4,https://api.spotify.com/v1/tracks/33TWAlDSc32np6U9FDjiZN,0.38,49
524,Wage War,Never Enough,3.1886666666666668,1.25e-05,0.5,0.952,0.154,5,0.375,-5.168,0,0.0611,105.047,4,https://api.spotify.com/v1/tracks/1znn4kDt2OpapBH33Rdxnr,0.224,42
525,Wage War,Indestructible,4.21555,7.24e-06,0.24,0.968,0.0651,6,0.392,-5.479,0,0.0962,154.928,4,https://api.spotify.com/v1/tracks/6WV27gh19sQMgA9AtWLTWt,0.375,45
526,Wage War,Disdain,2.0744333333333334,2.36e-05,0.507,0.969,0.00526,1,0.228,-5.219,0,0.0944,105.038,4,https://api.spotify.com/v1/tracks/3b7syXuHMIh3qMTaTtWSSg,0.208,41
527,Wage War,My Grave Is Mine To Dig,3.442,9.59e-05,0.387,0.958,0.000344,10,0.356,-4.746,0,0.182,200.003,4,https://api.spotify.com/v1/tracks/3JnCxyfTfO2vW952woy1v8,0.418,43
528,Wage War,Johnny Cash,3.87355,0.000636,0.459,0.936,8.34e-05,1,0.0922,-5.31,1,0.0889,109.996,4,https://api.spotify.com/v1/tracks/3mmfUDX7ZqTiWICguOQMBX,0.213,51
529,We Came As Romans,Cold Like War,3.7699166666666666,0.000148,0.456,0.968,0.00111,5,0.184,-3.63,0,0.0902,150.002,4,https://api.spotify.com/v1/tracks/6E5uQWAj1hoDMyWQjxkmhx,0.499,8
530,We Came As Romans,To Plant a Seed,3.842433333333333,0.0404,0.251,0.976,0.0,5,0.252,-2.608,1,0.154,142.146,4,https://api.spotify.com/v1/tracks/2sINnztP84DhN6urN5iTp9,0.199,39
531,We Came As Romans,To Move on Is to Grow,3.798566666666667,0.00195,0.169,0.972,0.0,5,0.242,-2.839,0,0.14,148.694,4,https://api.spotify.com/v1/tracks/7lwJtJzbl99wQMAFHn0GOX,0.122,41
532,We Came As Romans,I Will Not Reap Destruction,3.9688833333333333,0.00112,0.236,0.993,0.0,5,0.105,-3.268,0,0.275,141.935,4,https://api.spotify.com/v1/tracks/4KCEl4DlAqpHRQeHWP8ytH,0.0885,34
533,We Came As Romans,Hope,4.14155,8.11e-05,0.5,0.969,0.0,0,0.741,-4.276,0,0.101,135.043,4,https://api.spotify.com/v1/tracks/717M9o5bZedADKa66AxqOg,0.439,44
534,We Came As Romans,I Am Free,3.5533333333333332,0.00364,0.38,0.992,0.0,0,0.165,-3.546,0,0.264,169.871,4,https://api.spotify.com/v1/tracks/0NRsSKM79uRqKVO09gitf0,0.0899,31
535,While She Sleeps,Brainwashed,3.4797666666666665,4.05e-05,0.196,0.995,2.71e-06,8,0.544,-3.346,1,0.166,169.993,4,https://api.spotify.com/v1/tracks/7CfS7GzZCxM9rfHwlUdX0q,0.181,0
536,While She Sleeps,Four Walls,5.132216666666666,0.000204,0.485,0.984,3.76e-06,7,0.17,-3.389,1,0.107,136.05,4,https://api.spotify.com/v1/tracks/1BkiGZ7Tiuq1wbDvUomqXy,0.109,0
537,While She Sleeps,Method in Madness,3.9017666666666666,0.000194,0.46,0.993,1.42e-06,7,0.319,-3.656,1,0.122,155.013,4,https://api.spotify.com/v1/tracks/768Ti2ACbygZeiVrAbOsaC,0.316,0
538,While She Sleeps,Our Legacy,4.1306666666666665,1.8e-05,0.462,0.994,0.0,4,0.332,-2.904,0,0.102,136.99,4,https://api.spotify.com/v1/tracks/6TPJZSkiHFhz5Fy4KYMY0B,0.237,0
539,While She Sleeps,Hurricane,4.76075,5.68e-05,0.522,0.953,0.0,4,0.336,-4.199,0,0.0569,104.521,4,https://api.spotify.com/v1/tracks/1pZ8xK65KiOyDASuJwDg5R,0.176,1
540,While She Sleeps,Silence Speaks,4.929366666666667,0.0011,0.478,0.926,0.0,6,0.447,-4.728,0,0.0753,92.994,4,https://api.spotify.com/v1/tracks/390ZzspWo9WflO6jBj39Ru,0.312,8
541,While She Sleeps,The Plague Of A New Age,4.339766666666667,1.12e-05,0.478,0.988,0.00218,7,0.383,-4.832,1,0.0812,114.774,4,https://api.spotify.com/v1/tracks/1pKJRN7DOwuj8gqn5h9Un9,0.238,19
542,While She Sleeps,Revolt,3.9656833333333332,5.66e-05,0.396,0.939,0.0,0,0.308,-4.276,1,0.114,155.843,4,https://api.spotify.com/v1/tracks/5fxRmC4LF8xmWPnQuXthlT,0.367,2
543,While She Sleeps,Civil Isolation,4.378233333333333,0.00017,0.314,0.992,7.21e-06,10,0.0757,-3.916,0,0.179,154.732,4,https://api.spotify.com/v1/tracks/5MqSDk1Ozw43T2lYXhpl55,0.318,3
544,While She Sleeps,You Are We,4.7668,4.64e-05,0.437,0.961,0.0,10,0.0985,-4.951,0,0.0805,145.038,4,https://api.spotify.com/v1/tracks/16c58kMqq5LnyzeByFXkzH,0.34,2
545,Wolves At The Gate,Heralds,3.9448833333333333,0.000117,0.174,0.984,7.69e-05,8,0.087,-4.012,0,0.34,86.279,4,https://api.spotify.com/v1/tracks/69aEwYyDP89yLAskpYHqc7,0.0563,35
546,Wolves At The Gate,Dead Man,4.10155,0.000137,0.474,0.977,0.0,0,0.357,-3.527,0,0.0837,102.515,4,https://api.spotify.com/v1/tracks/6Hi6DD8ka5uOj1rO8u85sR,0.44,40
547,Wolves At The Gate,Relief,3.8831,0.00129,0.469,0.994,0.0,2,0.363,-2.977,0,0.148,136.026,4,https://api.spotify.com/v1/tracks/2KZuuYAgHUfA2YzNgqCNir,0.182,32
548,The Word Alive,Dark Matter,4.13125,0.000242,0.517,0.934,0.303,1,0.0488,-6.924,1,0.0601,117.485,3,https://api.spotify.com/v1/tracks/7ds7jYAP7yRIp2OmMWGT85,0.21,0
549,Wolves At The Gate,The Harvest,3.8522166666666666,1.6e-05,0.259,0.982,6.82e-05,1,0.182,-3.45,1,0.205,133.064,4,https://api.spotify.com/v1/tracks/7zQlQezu4asuSDX3CNKJa9,0.284,30
550,The Word Alive,The Hounds of Anubis,4.218666666666667,9.38e-05,0.496,0.843,0.0,8,0.464,-4.526,1,0.0355,139.903,4,https://api.spotify.com/v1/tracks/1wDd3b2pkQ64S5YUE4G9Yy,0.0384,0
551,The Word Alive,Life Cycles,4.3613333333333335,0.00768,0.514,0.888,0.000422,1,0.0724,-5.487,1,0.0834,129.979,4,https://api.spotify.com/v1/tracks/0Gl03bcrEKFYX3FdM783mV,0.128,0
552,The Word Alive,Bar Fight,3.6884333333333332,0.000561,0.471,0.924,0.000291,10,0.333,-5.209,0,0.0582,91.447,4,https://api.spotify.com/v1/tracks/4n9ORcCnwP5QPyMLdYlCnp,0.196,0
553,The Word Alive,Play the Victim,4.319566666666667,1.56e-05,0.406,0.932,0.608,1,0.101,-4.789,0,0.0847,145.025,4,https://api.spotify.com/v1/tracks/7Ei9BkUB9N6sGQEHPfHVix,0.148,0
554,The Word Alive,Sellout,3.5723166666666666,0.000161,0.378,0.934,0.178,7,0.319,-5.239,1,0.08,96.479,4,https://api.spotify.com/v1/tracks/7atB6ixwBdYL5nuwt7OrB1,0.0524,0
555,The Word Alive,Trapped,3.9396166666666668,3.21e-05,0.39,0.882,0.046,9,0.0697,-6.056,1,0.058,75.434,4,https://api.spotify.com/v1/tracks/0GmPA0TnLw1zs6nzxBGtnw,0.438,0
556,Underoath,On My Teeth,3.1806666666666668,4.24e-05,0.41,0.943,0.000371,1,0.198,-4.275,1,0.0749,165.035,4,https://api.spotify.com/v1/tracks/56FDFK2Qq2e3Ld2jFMhgiM,0.118,34
557,Parkway Drive,Wishing Wells,5.063466666666667,0.00272,0.402,0.975,0.00912,0,0.326,-4.499,1,0.14,177.762,4,https://api.spotify.com/v1/tracks/03AZlaXoz8OgcXvwQjkW8z,0.23,45
558,Protest The Hero,Bloodmeat,3.9031,8.48e-05,0.321,0.987,0.00623,11,0.316,-5.009,1,0.197,130.674,4,https://api.spotify.com/v1/tracks/2oeSHjGrjoxlTAOOEGeePI,0.207,41
559,Haste The Day,Long Way Down,3.2111,8.03e-05,0.365,0.986,8.37e-05,0,0.3,-3.989,1,0.12,196.004,4,https://api.spotify.com/v1/tracks/4PdVdHI9CYbTotC2TP7Hps,0.287,42
560,Haste The Day,When Everything Falls,4.188666666666666,5.06e-05,0.236,0.977,0.00139,7,0.215,-5.101,1,0.0953,98.741,4,https://api.spotify.com/v1/tracks/5z9amXA7pdaWIuHLmcOoaV,0.515,39
561,Bad Wolves,Better The Devil,3.0364166666666668,2.83e-05,0.511,0.97,0.704,7,0.116,-3.955,1,0.0624,136.003,4,https://api.spotify.com/v1/tracks/2eRNi4SpykazFwFBJrkzE1,0.233,42
562,Bad Wolves,Toast To The Ghost,5.5069333333333335,2.66e-05,0.493,0.959,0.11,0,0.0723,-4.611,1,0.0655,104.985,4,https://api.spotify.com/v1/tracks/7p8Kepgq9uZbhdFwm7QwvG,0.0763,38
563,Bad Wolves,Learn to Live,3.6910166666666666,3.3e-06,0.474,0.98,0.432,1,0.0829,-3.32,1,0.0669,130.018,4,https://api.spotify.com/v1/tracks/1njFGEoSbgf0Lvjb4lBnng,0.268,45
